,tweet_id,type,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,statement,tweet_coord,tweet_created,tweet_location,user_timezone
157,569607661655715841,negative,American,,0veranalyser,,0,flight been cancelled flightled can not get through to the desk and nothing showing online under my reservation what do i do,,2015-02-22 13:20:23 -0800,,Perth
158,570033429816999936,negative,American,,StephFCampbell,,0,i am pregnant with twin and you are going to abandon me overnight in an airport no hotel when it is your fault,,2015-02-23 17:32:15 -0800,"Kansas City, MO",Central Time (US & Canada)
159,568845539405656064,positive,United,,Easy_E_,,0,thanks for prompt response another hour to enjoy vacation perhaps a bug in the app a it still show,,2015-02-20 10:51:59 -0800,Tri State NY area...,Eastern Time (US & Canada)
160,569565822571679745,neutral,United,,prettytrini22,,0,tried that can not figure out where to go to get it,,2015-02-22 10:34:08 -0800,,Eastern Time (US & Canada)
161,569697646501363713,negative,United,,cressman,,0,except all of that delayed the flight anyway,"[0.0, 0.0]",2015-02-22 19:17:58 -0800,Utah,Mountain Time (US & Canada)
162,569528083755237376,negative,Delta,,emptynester25,,0,get flight into the air,,2015-02-22 08:04:11 -0800,,
163,569204255191490560,negative,United,,KristenRuybal,,1,let me assure you my travel time is hm not hm timezones accuratetraveltimes rdtimethishashappened http tco ecbicf,,2015-02-21 10:37:24 -0800,,
164,568899516872568832,positive,United,,__ciberpepe,,0,thanks i will catch my conection,,2015-02-20 14:26:29 -0800,,
165,569973084398100480,neutral,Delta,,Invxsxble_Bxlly,,0,our fleet on fleek http tco ajmbhjvaa foh,,2015-02-23 13:32:27 -0800,"Slum Village, NY",Quito
166,567908796917420032,positive,Virgin America,,HaraLillier,,0,i am all about the in flight artisanal cheese and wine pairing,,2015-02-17 20:49:43 -0800,,Atlantic Time (Canada)
167,567816155369570304,negative,United,,caphotographix,,0,flight ua been sitting on tarmac for min with no report a to whyany input,,2015-02-17 14:41:35 -0800,,
168,567858957546561536,negative,US Airways,,dscottt10,,0,sits on a throne of lie,,2015-02-17 17:31:40 -0800,,Atlantic Time (Canada)
169,569235727558447105,negative,Southwest,,AmberCraig,,0,flight cancelled flightled today now we have been on hold for over an hour,,2015-02-21 12:42:27 -0800,,
170,568905924217217024,negative,Southwest,,_ItsMeHollywood,,0,late flightly you have always been late flight please get back to the old swa,,2015-02-20 14:51:56 -0800,,
171,569701189199089664,negative,American,,JesseSheriff,,0,my ex boyfriend pick up my call more than you do cancelled flightedflight nocustomerservice americanairlines fail,,2015-02-22 19:32:02 -0800,West Palm Beach,Eastern Time (US & Canada)
172,568621122368851968,positive,Southwest,,sick_beat_swift,,0,i would do anything for ticket to the vega anything i love imagine dragon so much,,2015-02-19 20:00:14 -0800,,
173,568483773467262976,positive,Southwest,,boscott73,,0,thanks for your attention i have been flying southwest for year and have not had this issue in the past,,2015-02-19 10:54:28 -0800,"Denver, Colorado",Mountain Time (US & Canada)
174,568790795253186560,negative,US Airways,,B_Flight5508,,0,never let u me down every single flight get delayed,,2015-02-20 07:14:27 -0800,,Eastern Time (US & Canada)
175,568846754701058048,neutral,US Airways,,wclsc59,,0,me and my wife will be flying out of atlanta to vega on march th since could not get any out of tricities here in tn,,2015-02-20 10:56:49 -0800,johnson city tn,
176,569140808227672064,negative,United,,LandoForziati,,0,flight ua got delayed hour due to a mechanical issuecould use a free drink or to make up for this inconvenience,,2015-02-21 06:25:17 -0800,"Cloud City, MA",
177,570011341483843584,neutral,Virgin America,,vacations7,,0,dream http tco oadrfaoq http tco lwwdackhx,,2015-02-23 16:04:28 -0800,Turks and caicos,
178,568958697856040961,negative,Southwest,,SebastianAC,,0,i am in line at the airport right now will you cover hotel fair or am i to sleep in the airport,,2015-02-20 18:21:38 -0800,"Philadelphia, PA",Quito
179,567873801653997569,negative,Delta,,Trufflebaby2,,0,i do not know no one would tell me where they were coming from i would guess so a that is where we had all the change to flight,,2015-02-17 18:30:39 -0800,,
180,569714755109294080,neutral,American,,KellyOlexa,,0,no worry you are swamped i know just dmd back thank you,,2015-02-22 20:25:57 -0800,"Chicago, IL",Central Time (US & Canada)
181,569495331399995392,neutral,Southwest,,Dricetea,,0,i forgot to put my tsa pre number in before i checked in it is now in my profile but will it be on my boarding pas in the am,,2015-02-22 05:54:02 -0800,,
182,569223781593403392,neutral,Southwest,,dillidalley,,0,have five people shown up yet,,2015-02-21 11:54:59 -0800,,Mountain Time (US & Canada)
183,569999640516370432,negative,American,,redeyes313,,0,i have never had anything bad to say until now no love for faithful customer,,2015-02-23 15:17:59 -0800,"Lake County, Illinois",
184,569893988846546945,neutral,Southwest,,vovoci,,0,helloare flight taking off from airport this noon am supposed to travel on flight to san antonio,,2015-02-23 08:18:09 -0800,,
185,567983341405745152,positive,Southwest,,torithompson13,,0,i love and appreciate the fact that you guy rarely cancelled flight flight and are on time but i need a cancelled flightlation this time,,2015-02-18 01:45:55 -0800,"Nashville, Tn",
186,570237269753376768,neutral,American,,jeremyleewhite,,0,connection is u,,2015-02-24 07:02:14 -0800,,
187,568910880416464897,positive,United,,ibrowning85,,0,all good man it is not your fault that plane is having maintenance issue,,2015-02-20 15:11:38 -0800,,
188,569634454924357632,negative,American,,jadedhippie09,,0,while i am sensitive to this fact i do not believe that warrant poor service a little help amp compassion go a long way,,2015-02-22 15:06:52 -0800,,
189,569508336594505728,negative,Delta,,mtanji,,0,all your online resource say we are on time but clearly we are not this is not very information age of you,,2015-02-22 06:45:43 -0800,The Old Dominion,Central Time (US & Canada)
190,567822065471860736,negative,United,,cslhilo,,1,you make it hard to fly with you delayed over an hour and now the plane is turning around amp heading back to the gate connection,,2015-02-17 15:05:04 -0800,"Hilo, HI",Hawaii
191,569509505022746624,negative,US Airways,,ChristineStorch,,0,your people are kind and hardworking the infrastructure you have given them is horrid massivefail failphone fail,,2015-02-22 06:50:21 -0800,"Winston-Salem, NC",Eastern Time (US & Canada)
192,568441576206286848,positive,Delta,,kzone7,,0,thanks her th bday is saturday we are having an aviation themed surprise party for her,,2015-02-19 08:06:47 -0800,"Long Island, NY",Eastern Time (US & Canada)
193,568335451741749248,positive,Delta,,JetBlueNews,,0,airway reveals bluemanity livery travelpulse http tco fttfyfmvco,,2015-02-19 01:05:05 -0800,USA,Sydney
194,569555930028748800,negative,US Airways,,ColfaxCapital,,1,do not bother they do not pick up the phone worst customer service going,,2015-02-22 09:54:50 -0800,"39.0708° N, 106.9886° W",Quito
195,570097456786104320,neutral,American,,lballsy,,0,are you expecting any delay out of dfw tomorrow morning,,2015-02-23 21:46:40 -0800,,Hawaii
196,567769337256484864,negative,US Airways,,rkasold,,0,flight is not leaving at because we have not even begun to board yet please update your website a soon a possible,,2015-02-17 11:35:33 -0800,,Eastern Time (US & Canada)
197,569895082402295810,negative,American,,_mhertz,,0,what an incredibly arrogant thing to say while i sit here at ofhare waiting for your incompetent airline to refuel on a,,2015-02-23 08:22:30 -0800,,Pacific Time (US & Canada)
198,570252044528959488,neutral,Delta,,MyCustoAdvocate,,0,airline trouble this winter amp not getting good customer service contact http tco aqjnhwnac we negotiate resolution for you,,2015-02-24 08:00:56 -0800,"Miami, New York, Boston",
199,567746527704018944,positive,United,,MaryStinchfield,,0,thankful for great service in newark seat fixed and i wa seated with my daughter fab landing in fort myers,,2015-02-17 10:04:55 -0800,Massachusetts  ,
200,569538171509350400,negative,United,,dkosi2,,0,feeling like a true united customer stuckon the tarmac in dc for over hr unitedfail,,2015-02-22 08:44:16 -0800,,
201,568615916730056704,negative,United,,SupaZ22,,0,it is cool your customer told me they did not care either it is expected,"[37.6209902, -122.3867265]",2015-02-19 19:39:33 -0800,"Chicago, Illinois.",Eastern Time (US & Canada)
202,569186384121954305,neutral,Southwest,,jenicalindy,,0,when doe today scavenger hunt start i am trying to help my little brother win destinationdragons,,2015-02-21 09:26:23 -0800,"Salt Lake City, UT",
203,567985483135000576,negative,United,,urno12,,0,lt lt lt lt lt shoddy customer service of no use whatsoever unitedairline,,2015-02-18 01:54:26 -0800,bonkers in Yonkers,New Delhi
204,568928817651167232,negative,Delta,,greggweiss,,0,any option for luggage assistance on the ground at hpn flight delayed hour amp we will have sleeping kid when we land,,2015-02-20 16:22:54 -0800,"Hastings on Hudson, NY",Eastern Time (US & Canada)
205,569184833361936387,neutral,Southwest,,BavarianLin,,0,i dmd you,"[30.26196639, -97.75945775]",2015-02-21 09:20:13 -0800,New Jersey / Munich,Eastern Time (US & Canada)
206,569252759087685632,negative,United,,school_tales,,0,yepused that twice no case id number assigned just tried it again get screen that say thank you for submitting your request,,2015-02-21 13:50:08 -0800,midwest and sometimes Spain,
207,569601869598867456,positive,American,,mattlantz,,0,you guy did an amazing job today know it hard thanks to kate appleton for all her hard work reflight booking problem my friend and me,,2015-02-22 12:57:23 -0800,"Tyler, Texas",Central Time (US & Canada)
208,570173690475728896,negative,American,,CamaroGuySteve,,0,you really need some customer service training for your unhappy ee in the morning in chicago gate k at chking her schd,,2015-02-24 02:49:35 -0800,,
209,567791182199197697,positive,Southwest,,annapolitx,,0,your employee were great,,2015-02-17 13:02:21 -0800,"Washington, DC",Central Time (US & Canada)
210,569699455919726593,negative,American,negative,JanssenMA,Customer Service Issue,0,what is aa going to do to fix their utterly embarrassing customer service you will not even answer the dang phone,,2015-02-22 19:25:09 -0800,,
211,568427566916345856,neutral,Southwest,,jlittle100,,0,please bring back rdu to fll direct route i noticed it is missing starting in late flight august the flight are always packed,,2015-02-19 07:11:07 -0800,,
212,568624462863720448,negative,US Airways,,kayjoooo,,0,doe not want me to get home,,2015-02-19 20:13:31 -0800,,Eastern Time (US & Canada)
213,567732265888006145,negative,US Airways,,tamajared,,0,the phone line disconnect how can i be in the queue to be answered when the phone line simply disconnect when i call,,2015-02-17 09:08:14 -0800,DC / MIA,Quito
214,568636474637357056,negative,Delta,,tommy_cantwell,,0,i am sitting on the plane too many predictable mechanical problem still onboard this is getting bad,,2015-02-19 21:01:14 -0800,,
215,569183862493810690,neutral,US Airways,,shivadelrahim,,0,what about upgrade,,2015-02-21 09:16:22 -0800,,
216,570308156699611137,neutral,US Airways,,AshleyKAtherton,,0,never received such horrible service or treated so poorly a richard p today no excuse for attitude amp ripping up our ticket,,2015-02-24 11:43:55 -0800,,Central Time (US & Canada)
217,567749243658858496,neutral,Delta,,CinziannaP,,0,how do i get a copy of my last flight showing original time and delay i need it for work thanks,,2015-02-17 10:15:42 -0800,,Eastern Time (US & Canada)
218,569341641200439296,negative,Delta,,dgruber1700,,0,can we get a honest update on departure of flite been on plane with infant child,,2015-02-21 19:43:19 -0800,,
219,569945501166133248,neutral,US Airways,,thomashoward88,,0,u wait now a gate opened back we go good maybe we can get off,,2015-02-23 11:42:51 -0800,,
220,570220267462529024,negative,American,,beantownmatty,,0,how do you not do maintenance on m while it sits for two day frozen line found after it boarded come on faail mci,"[39.29275067, -94.70795218]",2015-02-24 05:54:40 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
221,568578230933979136,negative,Southwest,,looselydraped,,0,is seriously the worst i do not remember the last time i or someone i knew had a flight that wa not delayed cancelled flightled etc,,2015-02-19 17:09:48 -0800,,Central Time (US & Canada)
222,570269172774649856,negative,United,,LarkAfterDark,,2,will not transfer flight ticket to accompany an yr old who is active military mom had to have emergency brain surgery wow,,2015-02-24 09:09:00 -0800,Harrisburg,
223,569980771424976896,negative,US Airways,,FahadHassan,,0,ticket counter people here are not helping and just want to charge more money even after this horrible day,,2015-02-23 14:03:00 -0800,Washington D.C.,Eastern Time (US & Canada)
224,569342888615620609,negative,United,,independentid,,0,on a seg flt yvr to zurich why would you credit all mile and but only segs on full fare,,2015-02-21 19:48:17 -0800,"Vancouver, Canada",Pacific Time (US & Canada)
225,570186666276577280,negative,American,,GREATNESSEOA,,0,just need to know why it wa not done like it wa promised it would yesterday,,2015-02-24 03:41:09 -0800,McKinney TX,
226,569238666654195714,positive,Delta,,tarapall,,0,kudos and we are done and heading to warmer weather,,2015-02-21 12:54:08 -0800,Long Island/Westchester,Eastern Time (US & Canada)
